Tom Kha,
Serves 4,
5cm ,piece fresh ginger
2,lemongrass stalks
4,eschalion (banana) shallots
500g ,mixed exotic mushrooms
1,red pepper
350g ,cherry tomatoes
5,bird's-eye chillies
100g ,green beans
2,400ml tins coconut milk
7, kaffir lime leaves
3 tbsp ,soy sauce
1 tsp ,coconut sugar
20g ,fresh coriander
2,spring onions
2,limes
,
,
,
,
,
,
,
,
,
